molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3633294,0.5,nM,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12,9.30102999566398,377.104337812,3,4,5.1095000000000015,True
CHEMBL2016927,0.5,nM,O=C(Cc1ccncc1)N1CCc2nc(-c3cc4cc(Cl)ccc4[nH]c3=O)[nH]c2C1,9.30102999566398,419.114902496,4,2,3.0940000000000003,True
CHEMBL270954,0.5,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,9.30102999566398,484.174669868,6,2,4.8739200000000045,True
CHEMBL3746941,0.5,nM,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CNC6)ccc43)n[nH]2)CC1,9.30102999566398,415.1756729120001,7,3,3.6816000000000013,True
CHEMBL270548,0.5,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC,9.30102999566398,491.124798484,6,1,6.128600000000005,True
CHEMBL411091,0.5,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(C)cc5)cccc4c3)c2cc1OC,9.30102999566398,464.173607248,5,1,6.758220000000006,True
CHEMBL1173411,0.5,nM,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1,9.30102999566398,432.14336973999997,4,5,4.166620000000002,True
CHEMBL362634,0.5,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C)cc4)cc3)c2cc1OC,9.30102999566398,429.168856216,5,2,5.996720000000004,True
CHEMBL179227,0.5,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4F)cc3)c2cc1OC,9.30102999566398,433.14378433999997,5,2,5.8274000000000035,True
CHEMBL4473253,0.52,nM,COc1ccc(-c2ccc(Cn3cc(-c4ccc(NC(=O)C5CC5)cc4)nn3)cc2)cn1,9.2839966563652,425.1851749760001,6,1,4.412500000000002,True
CHEMBL4472113,0.53,nM,Cc1cccc(-c2cn(Cc3ccc(-c4cn[nH]c4)cc3)nn2)c1,9.275724130399212,315.1483955440001,4,1,3.6919200000000014,True
CHEMBL3906533,0.54,nM,CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,9.267606240177033,293.11642672,5,1,3.5501000000000014,True
CHEMBL3900264,0.55,nM,Clc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,9.259637310505756,384.114174224,4,1,5.812800000000004,True
CHEMBL4543212,0.57,nM,Cc1ccc(-c2cn(Cc3ccc(-c4cnn(C)c4)cc3)nn2)cc1,9.244125144327509,329.1640456080001,5,0,3.702320000000002,True
CHEMBL412291,0.6,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)c2cc1OC,9.221848749616356,468.148535372,5,1,6.588900000000005,True
CHEMBL477611,0.6,nM,Cc1n[nH]c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,9.221848749616356,409.132093848,7,3,2.82022,True
CHEMBL3741966,0.6,nM,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)n2)c1,9.221848749616356,488.151826248,7,2,4.602500000000004,True
CHEMBL259461,0.6,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cc(C)on5)cccc4c3)c2cc1OC,9.221848749616356,455.148120772,7,1,5.746220000000004,True
CHEMBL272198,0.6,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,9.221848749616356,414.157957184,5,1,5.089700000000004,True
CHEMBL478442,0.6,nM,COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC,9.221848749616356,311.12699140399997,6,2,3.4046200000000013,True
CHEMBL3979610,0.67,nM,Fc1ccc(Nc2nncc3ccccc23)cc1,9.173925197299171,239.08587554,3,1,3.512500000000001,True
CHEMBL3937949,0.68,nM,O=C(O)c1ccc(Nc2nncc3ccccc23)cc1,9.167491087293763,265.085126592,4,2,3.071600000000001,True
CHEMBL3966129,0.69,nM,Clc1ccc(C(/C=C/c2ccccc2)=N\Nc2nncc3ccccc23)cc1,9.161150909262744,384.114174224,4,1,5.812800000000005,True
CHEMBL2016924,0.7,nM,O=C(Cc1ccccn1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1,9.154901959985745,403.144453036,4,2,2.5797,True
CHEMBL3983586,0.7,nM,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,9.154901959985745,382.159374828,4,1,5.606920000000004,True
CHEMBL404669,0.7,nM,Cc1cc(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)ccc1F,9.154901959985745,376.14478738400004,4,4,4.298620000000001,True
CHEMBL272938,0.7,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1,9.154901959985745,358.154209196,4,4,4.1595200000000006,True
CHEMBL179698,0.7,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(F)c4F)cc3)c2cc1OC,9.154901959985745,451.134362528,5,2,5.9665000000000035,True
CHEMBL360526,0.7,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC,9.154901959985745,451.134362528,5,2,5.9665000000000035,True
CHEMBL4878552,0.73,nM,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cnn(C)c5)n[nH]c4c3)cn2)cc1C(F)(F)F,9.136677139879543,522.1739565720001,7,3,4.378120000000003,True
CHEMBL4099365,0.75,nM,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cnn(C(C)C)c4)c4ccccc34)c2cc1OC,9.1249387366083,498.201553312,8,2,6.013900000000005,True
CHEMBL3950630,0.77,nM,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,9.113509274827518,406.121194816,7,2,3.5810400000000016,True
CHEMBL3633304,0.79,nM,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)c12,9.102372908709558,445.09172244,3,4,6.128300000000002,True
CHEMBL4067871,0.8,nM,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,9.096910013008056,467.140054624,5,3,6.468300000000006,True
CHEMBL408478,0.8,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cc(C(C)(C)C)on5)cccc4c3)c2cc1OC,9.096910013008056,497.195070964,7,1,6.735300000000006,True
CHEMBL406388,0.8,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cccnc5)cccc4c3)c2cc1OC,9.096910013008056,451.15320615200005,6,1,5.844800000000005,True
CHEMBL269915,0.8,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccccn5)cccc4c3)c2cc1OC,9.096910013008056,451.15320615200005,6,1,5.844800000000005,True
CHEMBL3963403,0.88,nM,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,9.05551732784983,368.143724764,4,1,5.298500000000003,True
CHEMBL1242557,0.9,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(C)c3)c2cc1OC,9.045757490560677,465.150012592,5,2,6.274920000000003,True
CHEMBL3288526,0.9,nM,Nc1ncnc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,9.045757490560677,396.104482132,5,2,5.346000000000003,True
CHEMBL3740856,0.9,nM,COc1ccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)n2)cc1OC,9.045757490560677,492.179755248,7,2,6.435200000000005,True
CHEMBL271984,0.9,nM,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,9.045757490560677,374.126657056,5,1,4.296400000000003,True
CHEMBL178455,0.9,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC,9.045757490560677,469.12494071599997,5,2,6.105600000000003,True
CHEMBL1172422,0.9,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1CC(=O)O,9.045757490560677,430.16410518399994,3,5,4.395340000000002,True
CHEMBL2113187,0.9,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(Oc4cccc(F)c4)=CC3=O)c2cc1OC,9.045757490560677,465.13361358,9,1,3.2132000000000014,True
