molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL2063328,220.0,nM,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5cccnc5)cc4)n[nH]3)cc2)CC1,6.657577319177793
CHEMBL498205,220.0,nM,Cc1ccc2[nH]c(-c3c(N)c4ccccc4[nH]c3=O)nc2c1,6.657577319177793
CHEMBL3690589,220.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nnc(CCN5CCCC5)s4)ccn23)c1,6.657577319177793
CHEMBL3690376,220.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(C#Cc4cccnc4)ccn23)c1,6.657577319177793
CHEMBL4225576,220.0,nM,CCOC(=O)c1ccc(N/C=C/C(=O)c2ccc(NC(=S)Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc2)cc1,6.657577319177793
CHEMBL4467322,221.0,nM,O=C(CSC(=S)N1CCOCC1)Nc1cccc(NC(=O)c2ccccn2)c1,6.655607726314889
CHEMBL3754301,222.59,nM,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,6.652494350524098
CHEMBL4859066,222.6,nM,O=C(CN1CCN(c2cc(=O)n(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccccc2)cs1,6.652474840001311
CHEMBL259996,223.0,nM,Cc1cc2cc(Nc3ncnn4cc(OC[C@@H](C)O)c(C)c34)cnc2[nH]1,6.651695136951839
CHEMBL92279,224.0,nM,c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,6.649751981665837
CHEMBL378687,225.0,nM,Nc1ncnc2onc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,6.647817481888637
CHEMBL495300,225.0,nM,COc1cc2nccc(CN3CCc4c(cccc4C(=O)Nc4ccccn4)C3)c2cc1OC,6.647817481888637
CHEMBL4789492,226.7,nM,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCN1CCOCC1,6.644548479873483
CHEMBL4649259,227.7,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCOCC2)cc1)c1ccccc1,6.642636969384857
CHEMBL5192921,229.1,nM,COc1cc(CCc2cc(-c3nc4ccc(-c5ccc(C(=O)N6CCOCC6)cc5)cc4[nH]3)n[nH]2)cc(OC)c1,6.6399749108106025
CHEMBL469172,230.0,nM,O=C(c1ccccc1NCc1ccc2ncccc2c1)c1n[nH]c2ccccc12,6.638272163982407
CHEMBL206658,230.0,nM,Cc1cc2cc(Nc3nnc(-c4cccc5cnccc45)c4ccccc34)ccc2[nH]1,6.638272163982407
CHEMBL462359,230.0,nM,COc1cccc(Nc2nn(C)c3cc(Oc4ccnc5cc(OC)c(OC)cc45)ccc23)c1,6.638272163982407
CHEMBL569882,230.0,nM,CNc1ncc2cc(-c3c(C)ccc4c(Nc5cc(C(C)(C)C)nn5C)nccc34)ccc2n1,6.638272163982407
CHEMBL3690419,230.0,nM,Cn1cc(C#Cc2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1,6.638272163982407
CHEMBL473288,230.0,nM,O=C(Nc1ccc(Br)cc1)c1nscc1NCc1ccncc1,6.638272163982407
CHEMBL212143,230.0,nM,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1,6.638272163982407
CHEMBL203167,230.0,nM,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2ncnc-2c1,6.638272163982407
CHEMBL473268,230.0,nM,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1nscc1NCc1ccncc1,6.638272163982407
CHEMBL214775,230.0,nM,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN(C)C)cc3)n2)c(OC)c1,6.638272163982407
CHEMBL3648121,230.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,6.638272163982407
CHEMBL4065713,230.0,nM,O=C(Nc1cc(C2CC2)on1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,6.638272163982407
CHEMBL3690450,230.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4cnc(N5CC(F)(F)C5)nc4)ccn23)c1,6.638272163982407
CHEMBL462231,230.0,nM,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C)CCN(c6ccccc6)C5=O)cc4F)c3s2)c1,6.638272163982407
CHEMBL3644022,230.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CCCC3)cc2)ncc1C(F)(F)F,6.638272163982407
CHEMBL4165455,230.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)N(C(=O)CN1CCCC1=O)CC2)c1ccccc1,6.638272163982407
CHEMBL3644559,230.0,nM,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cncc4C(=O)NCCCN4CCCC4)C3)c2)c1,6.638272163982407
CHEMBL3775336,230.0,nM,COc1cc2ncnc(Nc3ccc(F)c(O)c3F)c2cc1OC,6.638272163982407
CHEMBL196636,230.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3c(CCN(C)C)sc4ncnc(N)c34)cc2)c1,6.638272163982407
CHEMBL3775511,230.0,nM,COc1cc2ncnc(Nc3c(Cl)ccc(O)c3F)c2cc1OC,6.638272163982407
CHEMBL3287595,230.0,nM,COc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,6.638272163982407
CHEMBL1254098,230.0,nM,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccnc4)c(Cl)c3)c21,6.638272163982407
CHEMBL397757,230.0,nM,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c[n+]3[O-])cc2[nH]1,6.638272163982407
CHEMBL364411,230.0,nM,Cn1cc(/C=C2\C(=O)NN=C2c2cnccn2)c2ccccc21,6.638272163982407
CHEMBL255547,230.0,nM,CC(C)c1c(-c2nnc(CN3CCOCC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,6.638272163982407
CHEMBL24026,230.0,nM,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,6.638272163982407
CHEMBL574738,230.0,nM,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,6.638272163982407
CHEMBL4468880,230.1,nM,CC(C)C(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,6.638083381331357
CHEMBL1762527,231.0,nM,COc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,6.636388020107855
CHEMBL3671536,231.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCOC,6.636388020107855
CHEMBL296475,232.0,nM,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C#N)n2)c1,6.634512015109101
CHEMBL4555386,232.6,nM,Cc1ccc(CC(=O)Nc2ccc3oc(-c4ccccc4F)nc3c2)cc1,6.63339028960757
CHEMBL1940863,232.78,nM,Cc1csc(C(=O)/C=C/c2cc3cccc(C)c3nc2Cl)c1,6.633054336147427
CHEMBL378895,233.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)s2)CC1,6.632644078973981
CHEMBL397090,233.0,nM,CNc1cc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)ccn1,6.632644078973981
CHEMBL2022369,234.0,nM,Cc1cn2c(-c3cnn(CC(=O)NCc4cccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,6.630784142589857
CHEMBL3671529,235.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN,6.628932137728263
CHEMBL3690519,235.0,nM,NC(=O)Nc1cccc(-c2cnc3cc(-c4ncc(F)c(N)n4)ccn23)c1,6.628932137728263
CHEMBL2086758,235.0,nM,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2ncc[nH]2)C(=O)N3)CC1,6.628932137728263
CHEMBL3690453,235.0,nM,COc1cncc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,6.628932137728263
CHEMBL518174,236.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C[C@@H](C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,6.627087997029893
CHEMBL189998,236.0,nM,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCNCC4)c3)n2)c1,6.627087997029893
CHEMBL371551,236.5,nM,COCCOC1=CC(=O)C(Nc2ncnc3cc(OCCOC)c(OC)cc23)=CC1=O,6.62616885492617
CHEMBL1934325,237.0,nM,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,6.625251653989896
CHEMBL1241270,237.0,nM,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,6.625251653989896
CHEMBL3818404,237.0,nM,Clc1ccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)cc1Cl,6.625251653989896
CHEMBL3621294,237.0,nM,O=C(CCCCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO,6.625251653989896
CHEMBL4229213,237.3,nM,O=C(N/N=C/c1cccs1)N1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1,6.6247022617826605
CHEMBL5208645,238.0,nM,CCOC(=O)[C@@H](NCC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC)[C@@H](C)CC,6.623423042943488
CHEMBL200723,239.3,nM,COC1=CC(=O)C(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)=CC1=O,6.621057301386562
CHEMBL4461094,240.0,nM,O=C(Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,6.619788758288394
CHEMBL4636995,240.0,nM,COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,6.619788758288394
CHEMBL312526,240.0,nM,Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)ccn1,6.619788758288394
CHEMBL75462,240.0,nM,COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,6.619788758288394
CHEMBL175830,240.0,nM,CC(C)(Nc1nc(O)nc(Nc2ccc3[nH]cnc3c2)n1)c1ccccc1,6.619788758288394
CHEMBL256682,240.0,nM,CCCNC(=O)Nc1ccc(-c2ccnc3[nH]nc(N)c23)cc1,6.619788758288394
CHEMBL3648075,240.0,nM,C[C@H](CO)Nc1nc(Nc2ccc(S(=O)(CC3CC3)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,6.619788758288394
CHEMBL435227,240.0,nM,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(C(=O)O)cc21,6.619788758288394
CHEMBL377345,240.0,nM,O=c1[nH]c2ccccc2c(O)c1-c1nc2ccccc2[nH]1,6.619788758288394
CHEMBL3894099,240.0,nM,CCc1cccc(NC(=O)Nc2cccc(-c3cc4ccccc4n3C(N)=O)c2)c1,6.619788758288394
CHEMBL3690456,240.0,nM,Cc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1,6.619788758288394
CHEMBL3323604,240.0,nM,Clc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,6.619788758288394
CHEMBL3690547,240.0,nM,NC1CN(c2ccnc(-c3ccn4c(-c5cccc(NC(=O)NCC(F)(F)F)c5)cnc4c3)n2)C1,6.619788758288394
CHEMBL576985,240.0,nM,CNc1ncc2cc(-c3c(C)ccc4c(Nc5ccc6c(c5)NC(=O)C6(C)C)nccc34)ccc2n1,6.619788758288394
CHEMBL1269858,240.0,nM,CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,6.619788758288394
CHEMBL2063338,240.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,6.619788758288394
CHEMBL2063327,240.0,nM,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,6.619788758288394
CHEMBL3690536,240.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4cc(=O)[nH]cn4)ccn23)c1,6.619788758288394
CHEMBL3694668,240.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ncc(CO)cn4)ccn23)c1,6.619788758288394
CHEMBL98653,240.0,nM,c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,6.619788758288394
CHEMBL3690576,240.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4cc(C(F)(F)F)ncn4)ccn23)c1,6.619788758288394
CHEMBL3706825,240.9,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1OC,6.618163200001657
CHEMBL170589,242.0,nM,COc1cccc(-c2cnc3cc(-c4ccccc4)ccn23)n1,6.616184634019569
CHEMBL1076199,243.0,nM,CCN(CC)CCCCNc1cc(-n2c(Nc3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)nc3ccccc32)ncn1,6.614393726401688
CHEMBL4532084,244.76,nM,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,6.611259555475389
CHEMBL2023800,245.0,nM,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,6.610833915635467
CHEMBL465217,245.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCC2=O)cc1)c1ccccc1,6.610833915635467
CHEMBL1076202,245.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCC#N)ncn1,6.610833915635467
CHEMBL4068360,245.0,nM,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C4CC4)on3)c2)ncn1,6.610833915635467
CHEMBL2071214,246.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@@H]3CCC[C@@H]3C(N)=O)n2)cn1,6.609064892896621
CHEMBL214556,246.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCCC3)ncc2c1,6.609064892896621
CHEMBL272425,247.0,nM,Nc1nsc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,6.607303046740334
CHEMBL485642,248.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(C(=O)N(C)CCN(C)C)c1)c1ccccc1,6.605548319173783
CHEMBL3959306,248.0,nM,NC(=O)C1(c2ccccc2CCc2nc(Nc3cn[nH]c3)ncc2Cl)CC1,6.605548319173783
CHEMBL500952,248.0,nM,N#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,6.605548319173783
CHEMBL4641639,248.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2cccc2CN2CCN(C)CC2)c(C)c1)c1ccccc1,6.605548319173783
CHEMBL1076198,249.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCCN(C)C)ncn1,6.603800652904264
CHEMBL3676374,249.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CCN(CC)CC,6.603800652904264
CHEMBL3966485,249.0,nM,NC(=O)n1c(-c2cccc(NC(=O)Nc3ccc(F)c(Cl)c3)c2)cc2ccccc21,6.603800652904264
CHEMBL4849476,249.0,nM,Cn1cc2ccc(Nc3n[nH]c4cc(-c5cnn(CC(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)c5)ccc34)cc2n1,6.603800652904264
CHEMBL207975,250.0,nM,CC(C)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,6.6020599913279625
CHEMBL1807467,250.0,nM,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5cccc(Cl)c5)c4)n[nH]3)cc2)CC1,6.6020599913279625
CHEMBL468420,250.0,nM,Cc1ccc2c(C(=O)c3ccccc3NCc3ccc4cn[nH]c4c3)c[nH]c2c1,6.6020599913279625
CHEMBL3671499,250.0,nM,C=CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.6020599913279625
CHEMBL513680,250.0,nM,Cn1nc(C(=O)c2ccccc2NCc2ccc3cn[nH]c3c2)c2ccccc21,6.6020599913279625
CHEMBL3648101,250.0,nM,CC(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.6020599913279625
CHEMBL231454,250.0,nM,Cc1cccc(NC(=O)Nc2cccc(-c3csc4ccnc(N)c34)c2)c1,6.6020599913279625
CHEMBL3671500,250.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNCC(C)=O,6.6020599913279625
CHEMBL4787977,250.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(I)c4)cc3)c2cc1OC,6.6020599913279625
CHEMBL3671496,250.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCC,6.6020599913279625
CHEMBL3671481,250.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCC1CCN(C(C)=O)CC1,6.6020599913279625
CHEMBL3671497,250.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(N)=O,6.6020599913279625
CHEMBL3964305,250.0,nM,O=C(Nc1ccc(C2CN=C3c4ccccc4NC(=O)N3C2)cc1)Nc1cccc(Br)c1,6.6020599913279625
CHEMBL3827784,250.0,nM,O=C1c2cc(O)ccc2-c2c1c1ccc(O)cc1c(=O)n2-c1ccc(OCCN2CCCCC2)cc1,6.6020599913279625
CHEMBL608533,250.0,nM,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.6020599913279625
CHEMBL3671476,250.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)C(F)(F)F)CC1,6.6020599913279625
CHEMBL457984,250.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4n3C)c3ccccc23)n1,6.6020599913279625
CHEMBL4437124,250.0,nM,CC(C)(C)n1nc(-c2ccc3scnc3c2)c(C(N)=O)c1N,6.6020599913279625
CHEMBL595406,250.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,6.6020599913279625
CHEMBL3815081,250.0,nM,Nc1ncnc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)c1/C=N/OCCN1CCCC1,6.6020599913279625
CHEMBL171558,250.0,nM,COc1cc2c(Nc3cccc4occc34)ncnc2cc1OCCCN1CCOCC1,6.6020599913279625
CHEMBL203056,250.0,nM,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)cc2)o1,6.6020599913279625
CHEMBL3699444,251.0,nM,COc1cc(C2=C(c3cn(CCOC(=O)C(N)CC(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,6.600326278518962
CHEMBL188901,251.0,nM,OCCCNc1cnc(F)c(-c2cncc(Nc3cccc(Cl)c3)n2)c1,6.600326278518962
CHEMBL3671541,251.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,6.600326278518962
CHEMBL2022711,253.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4F)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,6.596879478824182
CHEMBL3918574,254.0,nM,NC(=O)n1c(-c2cccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c2)cc2ccccc21,6.5951662833800615
CHEMBL257858,255.0,nM,COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1cc(C(=O)Nc2cccc(C(F)(F)F)c2F)ccc1C,6.5934598195660445
CHEMBL3287591,255.6,nM,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c(F)c2)CC1,6.592439150513638
CHEMBL4446129,256.0,nM,O=C(Nc1nc2ccc(Cl)cc2s1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,6.59176003468815
CHEMBL2010878,256.0,nM,CC(C)n1c2ccc(Nc3ccncc3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,6.59176003468815
CHEMBL3918309,257.0,nM,Cn1cc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1,6.590066876668706
CHEMBL3676366,257.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)COC,6.590066876668706
CHEMBL4177112,257.2,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)nc(CN1CCN(C)CC1)n2C)c1ccccc1,6.5897290357478155
CHEMBL4454848,258.8,nM,COc1cc(CC(=O)Nc2ccc3oc(-c4ccc(Cl)cc4)nc3c2)cc(OC)c1OC,6.587035728003338
CHEMBL3671505,259.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOC,6.586700235918748
CHEMBL4241470,259.0,nM,Nc1onc2nc(-c3ccccc3)cc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,6.586700235918748
CHEMBL214109,259.0,nM,CON(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,6.586700235918748
CHEMBL97888,259.0,nM,c1ccc(-c2cnc(Nc3ccncc3)s2)cc1,6.586700235918748
CHEMBL1242201,259.0,nM,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.586700235918748
CHEMBL4449189,260.0,nM,O=C(CSc1nccc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccc(F)cc1,6.585026652029182
CHEMBL3694682,260.0,nM,COC(=O)c1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1,6.585026652029182
CHEMBL379908,260.0,nM,Cc1ccc(Nc2nnc(-c3c(NCc4ccncc4)ncn3C)o2)c(F)c1,6.585026652029182
CHEMBL211845,260.0,nM,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)c(F)c3)n2)c(OC)c1,6.585026652029182
CHEMBL3690540,260.0,nM,Cn1ccnc1/C=C/c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,6.585026652029182
CHEMBL4776193,260.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,6.585026652029182
CHEMBL1087649,260.0,nM,Cc1ccc(C(=O)Nc2cccc(Cl)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1,6.585026652029182
CHEMBL3694662,260.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(N5CCNCC5)n4)ccn23)c1,6.585026652029182
CHEMBL3690496,260.0,nM,COc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1,6.585026652029182
CHEMBL438797,260.0,nM,Cc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1,6.585026652029182
CHEMBL4458485,260.64,nM,CN1C(=O)/C(=N\c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)c2cc(Cl)ccc21,6.583958933035566
CHEMBL3967980,261.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccc2c(N)nccc12,6.583359492661719
CHEMBL3979264,261.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.583359492661719
CHEMBL4442365,261.1,nM,Cc1cc2ccnc(Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)c2c(=O)n1-c1ccc(F)cc1,6.583193128177056
CHEMBL1940864,261.88,nM,Cc1ccc(C(=O)/C=C/c2cc3cccc(C)c3nc2Cl)s1,6.581897667750042
CHEMBL213909,262.0,nM,Cc1cccc(NC(=O)N(CCC(C)C)Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,6.581698708680255
CHEMBL45651,263.0,nM,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)Nc1ccccc1,6.580044251510242
CHEMBL395427,263.0,nM,CCOC(=O)CC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,6.580044251510242
CHEMBL4751105,263.0,nM,Cc1nc(N/N=C2\C(=O)N(Cc3ccccc3)c3ccc(Cl)cc32)sc1/N=N/c1ccccc1,6.580044251510242
CHEMBL3671512,264.0,nM,C=CNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.578396073130168
CHEMBL2071205,264.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(N)=O)C[C@H]4C[C@@H]3C4(C)C)n2)cn1,6.578396073130168
CHEMBL96150,265.0,nM,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1Cl,6.576754126063192
CHEMBL2071208,266.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(=O)NCCO)[C@@H]4C=C[C@H]3C4)n2)cn1,6.575118363368933
CHEMBL187684,266.0,nM,Clc1cccc(Nc2cncc(-c3cncc(NCCCCc4ccncc4)c3)n2)c1,6.575118363368933
CHEMBL3968883,267.0,nM,O=C(Nc1ccccc1)Nc1ccc(C#Cc2ccc3nccn3n2)cc1,6.573488738635424
CHEMBL1940862,267.27,nM,Cc1ccsc1C(=O)/C=C/c1cc2cccc(C)c2nc1Cl,6.573049786345024
CHEMBL4794496,267.3,nM,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,6.573001041243463
