date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,personen_min1_kumulativ,personen_zweit_kumulativ,personen_auffr_kumulativ,dosen_biontech_kumulativ,personen_erst_biontech_kumulativ,personen_voll_biontech_kumulativ,personen_min1_biontech_kumulativ,personen_zweit_biontech_kumulativ,personen_auffr_biontech_kumulativ,dosen_moderna_kumulativ,personen_erst_moderna_kumulativ,personen_voll_moderna_kumulativ,personen_min1_moderna_kumulativ,personen_zweit_moderna_kumulativ,personen_auffr_moderna_kumulativ,dosen_astrazeneca_kumulativ,personen_erst_astrazeneca_kumulativ,personen_voll_astrazeneca_kumulativ,personen_min1_astrazeneca_kumulativ,personen_zweit_astrazeneca_kumulativ,personen_auffr_astrazeneca_kumulativ,dosen_janssen_kumulativ,personen_erst_janssen_kumulativ,personen_voll_janssen_kumulativ,personen_min1_janssen_kumulativ,personen_zweit_janssen_kumulativ,personen_auffr_janssen_kumulativ,dosen_novavax_kumulativ,personen_erst_novavax_kumulativ,personen_voll_novavax_kumulativ,personen_min1_novavax_kumulativ,personen_zweit_novavax_kumulativ,personen_auffr_novavax_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_alter_min1,indikation_alter_zweit,indikation_alter_auffr,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_beruf_min1,indikation_beruf_zweit,indikation_beruf_auffr,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_medizinisch_min1,indikation_medizinisch_zweit,indikation_medizinisch_auffr,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,indikation_pflegeheim_min1,indikation_pflegeheim_zweit,indikation_pflegeheim_auffr,dosen_differenz_zum_vortag,personen_erst_differenz_zum_vortag,personen_voll_differenz_zum_vortag,personen_min1_differenz_zum_vortag,personen_zweit_differenz_zum_vortag,personen_auffr_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_quote_min1,impf_quote_zweit,impf_quote_auffr,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,impf_inzidenz_min1,impf_inzidenz_zweit,impf_inzidenz_auffr,dosen_kumulativ_alter_5bis11,personen_erst_kumulativ_alter_5bis11,personen_voll_kumulativ_alter_5bis11,personen_min1_kumulativ_alter_5bis11,personen_zweit_kumulativ_alter_5bis11,personen_auffr_kumulativ_alter_5bis11,impf_quote_dosen_alter_5bis11,impf_quote_erst_alter_5bis11,impf_quote_voll_alter_5bis11,impf_quote_min1_alter_5bis11,impf_quote_zweit_alter_5bis11,impf_quote_auffr_alter_5bis11,impf_inzidenz_dosen_alter_5bis11,impf_inzidenz_erst_alter_5bis11,impf_inzidenz_voll_alter_5bis11,impf_inzidenz_min1_alter_5bis11,impf_inzidenz_zweit_alter_5bis11,impf_inzidenz_auffr_alter_5bis11,dosen_kumulativ_alter_5bis17,personen_erst_kumulativ_alter_5bis17,personen_voll_kumulativ_alter_5bis17,personen_min1_kumulativ_alter_5bis17,personen_zweit_kumulativ_alter_5bis17,personen_auffr_kumulativ_alter_5bis17,impf_quote_dosen_alter_5bis17,impf_quote_erst_alter_5bis17,impf_quote_voll_alter_5bis17,impf_quote_min1_alter_5bis17,impf_quote_zweit_alter_5bis17,impf_quote_auffr_alter_5bis17,impf_inzidenz_dosen_alter_5bis17,impf_inzidenz_erst_alter_5bis17,impf_inzidenz_voll_alter_5bis17,impf_inzidenz_min1_alter_5bis17,impf_inzidenz_zweit_alter_5bis17,impf_inzidenz_auffr_alter_5bis17,dosen_kumulativ_alter_12bis17,personen_erst_kumulativ_alter_12bis17,personen_voll_kumulativ_alter_12bis17,personen_min1_kumulativ_alter_12bis17,personen_zweit_kumulativ_alter_12bis17,personen_auffr_kumulativ_alter_12bis17,impf_quote_dosen_alter_12bis17,impf_quote_erst_alter_12bis17,impf_quote_voll_alter_12bis17,impf_quote_min1_alter_12bis17,impf_quote_zweit_alter_12bis17,impf_quote_auffr_alter_12bis17,impf_inzidenz_dosen_alter_12bis17,impf_inzidenz_erst_alter_12bis17,impf_inzidenz_voll_alter_12bis17,impf_inzidenz_min1_alter_12bis17,impf_inzidenz_zweit_alter_12bis17,impf_inzidenz_auffr_alter_12bis17,dosen_kumulativ_alter_18plus,personen_erst_kumulativ_alter_18plus,personen_voll_kumulativ_alter_18plus,personen_min1_kumulativ_alter_18plus,personen_zweit_kumulativ_alter_18plus,personen_auffr_kumulativ_alter_18plus,impf_quote_dosen_alter_18plus,impf_quote_erst_alter_18plus,impf_quote_voll_alter_18plus,impf_quote_min1_alter_18plus,impf_quote_zweit_alter_18plus,impf_quote_auffr_alter_18plus,impf_inzidenz_dosen_alter_18plus,impf_inzidenz_erst_alter_18plus,impf_inzidenz_voll_alter_18plus,impf_inzidenz_min1_alter_18plus,impf_inzidenz_zweit_alter_18plus,impf_inzidenz_auffr_alter_18plus,dosen_kumulativ_alter_18bis59,personen_erst_kumulativ_alter_18bis59,personen_voll_kumulativ_alter_18bis59,personen_min1_kumulativ_alter_18bis59,personen_zweit_kumulativ_alter_18bis59,personen_auffr_kumulativ_alter_18bis59,impf_quote_dosen_alter_18bis59,impf_quote_erst_alter_18bis59,impf_quote_voll_alter_18bis59,impf_quote_min1_alter_18bis59,impf_quote_zweit_alter_18bis59,impf_quote_auffr_alter_18bis59,impf_inzidenz_dosen_alter_18bis59,impf_inzidenz_erst_alter_18bis59,impf_inzidenz_voll_alter_18bis59,impf_inzidenz_min1_alter_18bis59,impf_inzidenz_zweit_alter_18bis59,impf_inzidenz_auffr_alter_18bis59,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,personen_min1_kumulativ_alter_60plus,personen_zweit_kumulativ_alter_60plus,personen_auffr_kumulativ_alter_60plus,impf_quote_dosen_alter_60plus,impf_quote_erst_alter_60plus,impf_quote_voll_alter_60plus,impf_quote_min1_alter_60plus,impf_quote_zweit_alter_60plus,impf_quote_auffr_alter_60plus,impf_inzidenz_dosen_alter_60plus,impf_inzidenz_erst_alter_60plus,impf_inzidenz_voll_alter_60plus,impf_inzidenz_min1_alter_60plus,impf_inzidenz_zweit_alter_60plus,impf_inzidenz_auffr_alter_60plus
2022-04-20,2022-04-21 08:00,172594234,60126061,63276424,63736650,59665835,49191749,126581415,45676492,49872301,45676492,49872301,31032622,29522992,5114211,6276090,5114211,6276090,18132691,12761324,9278636,3474821,9278636,3474821,7867,3629158,0,3610589,3610589,0,18569,99345,56722,42623,56722,42623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,4287,16741,207.6,72.3,76.1,76.6,71.8,59.2,2075.6,723.1,760.9,766.5,717.5,591.6,,,,,,,,,19.1,22,,,,,,,,,,,,,,,,,39.4,42.1,,,,,,,,,,,,,,,,,63.1,65.6,,30.4,,,,,,,,,,,,,,,85.7,85.9,,68.7,,,,,,,,,,,,,,,84,79.5,,63.1,,,,,,,,,,,,,,,88.8,88.9,,79.3,,,,,,
2022-04-21,2022-04-22 08:00,172624102,60128443,63282302,63739044,59671701,49213357,126606943,45678431,49877101,45678431,49877101,31051411,29526367,5114424,6276508,5114424,6276508,18135435,12761383,9278636,3474821,9278636,3474821,7926,3629186,0,3610601,3610601,0,18585,100223,56952,43271,56952,43271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873,5150,20052,207.6,72.3,76.1,76.7,71.8,59.2,2075.9,723.1,761,766.5,717.6,591.8,,,,,,,,,19.1,22,,,,,,,,,,,,,,,,,39.4,42.1,,,,,,,,,,,,,,,,,63.1,65.6,,30.4,,,,,,,,,,,,,,,85.7,85.9,,68.7,,,,,,,,,,,,,,,84,79.5,,63.1,,,,,,,,,,,,,,,88.8,88.9,,79.4,,,,,,
2022-04-24,2022-04-25 08:00,172662731,60132360,63291453,63742994,59680819,49238918,126638315,45681426,49884302,45681426,49884302,31072587,29531725,5114812,6277221,5114812,6277221,18139692,12761477,9278649,3474821,9278649,3474821,8007,3629266,0,3610634,3610634,0,18632,101948,57473,44475,57473,44475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,683,1398,207.6,72.3,76.1,76.7,71.8,59.2,2076.4,723.1,761.1,766.6,717.7,592.1,,,,,,,,,19.2,22,,,,,,,,,,,,,,,,,39.4,42.1,,,,,,,,,,,,,,,,,63.1,65.6,,30.5,,,,,,,,,,,,,,,85.7,85.9,,68.8,,,,,,,,,,,,,,,84,79.5,,63.1,,,,,,,,,,,,,,,88.8,88.9,,79.4,,,,,,
2022-04-25,2022-04-26 08:00,172684277,60134875,63296640,63745549,59685966,49252762,126656615,45683484,49888588,45683484,49888588,31084543,29534083,5115007,6277526,5115007,6277526,18141550,12761501,9278652,3474822,9278652,3474822,8027,3629316,0,3610674,3610674,0,18642,102762,57732,45030,57732,45030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826,3847,11408,207.7,72.3,76.1,76.7,71.8,59.2,2076.7,723.2,761.2,766.6,717.8,592.3,,,,,,,,,19.2,22,,,,,,,,,,,,,,,,,39.5,42.1,,,,,,,,,,,,,,,,,63.1,65.6,,30.5,,,,,,,,,,,,,,,85.7,85.9,,68.8,,,,,,,,,,,,,,,84,79.5,,63.2,,,,,,,,,,,,,,,88.8,88.9,,79.4,,,,,,
2022-04-26,2022-04-27 08:00,172721549,60139615,63305890,63751080,59694425,49276044,126687323,45687270,49895960,45687270,49895960,31104093,29538420,5115216,6277985,5115216,6277985,18145219,12762171,9279146,3474947,9279146,3474947,8078,3630119,0,3611465,3611465,0,18654,103516,57983,45533,57983,45533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057,7809,22049,207.7,72.3,76.1,76.7,71.8,59.3,2077.1,723.2,761.3,766.7,717.9,592.6,,,,,,,,,19.2,22,,,,,,,,,,,,,,,,,39.5,42.1,,,,,,,,,,,,,,,,,63.2,65.6,,30.6,,,,,,,,,,,,,,,85.7,86,,68.8,,,,,,,,,,,,,,,84,79.5,,63.2,,,,,,,,,,,,,,,88.9,88.9,,79.4,,,,,,
2022-04-27,2022-04-28 08:00,172754197,60142406,63312575,63753909,59701072,49299216,126714653,45689536,49901251,45689536,49901251,31123866,29542786,5115491,6278778,5115491,6278778,18148517,12762248,9279147,3474948,9279147,3474948,8153,3630183,0,3611503,3611503,0,18680,104327,58232,46095,58232,46095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,5498,21271,207.7,72.3,76.1,76.7,71.8,59.3,2077.5,723.3,761.4,766.7,717.9,592.9,,,,,,,,,19.2,22,,,,,,,,,,,,,,,,,39.5,42.1,,,,,,,,,,,,,,,,,63.2,65.6,,30.6,,,,,,,,,,,,,,,85.7,86,,68.9,,,,,,,,,,,,,,,84,79.5,,63.2,,,,,,,,,,,,,,,88.9,88.9,,79.5,,,,,,
2022-04-28,2022-04-29 08:00,178425837,,62997417,64490067,,49290457,131363190,,,,,,30359069,,,,,,12874823,,,,,,3719622,,,,,,109133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117685,,,,,,214.6,,75.8,77.6,,59.3,2145.7,,757.6,775.5,,592.8,,,,,,,,,19.3,22,,,,,,,,,,,,,,,,,41.1,45.1,,,,,,,,,,,,,,,,,66.5,72.1,,30.6,,,,,,,,,,,,,,,85,86.6,,68.8,,,,,,,,,,,,,,,81.9,83.3,,63.1,,,,,,,,,,,,,,,90.8,91.6,,79.7,,,,,,
2022-05-01,2022-05-02 08:00,178553363,,63010774,64498951,,49318858,131469964,,,,,,30376837,,,,,,12876077,,,,,,3719719,,,,,,110766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,,,,,,214.7,,75.8,77.6,,59.3,2147.2,,757.8,775.6,,593.1,,,,,,,,,19.3,22,,,,,,,,,,,,,,,,,41.1,45.2,,,,,,,,,,,,,,,,,66.5,72.2,,30.7,,,,,,,,,,,,,,,85,86.6,,68.9,,,,,,,,,,,,,,,81.9,83.3,,63.1,,,,,,,,,,,,,,,90.8,91.6,,79.7,,,,,,
2022-05-02,2022-05-03 08:00,178601338,,63014353,64500699,,49329564,131509598,,,,,,30384508,,,,,,12876100,,,,,,3719772,,,,,,111360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40489,,,,,,214.8,,75.8,77.6,,59.3,2147.8,,757.8,775.7,,593.2,,,,,,,,,19.3,22,,,,,,,,,,,,,,,,,41.1,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.7,,,,,,,,,,,,,,,85,86.6,,68.9,,,,,,,,,,,,,,,81.9,83.3,,63.1,,,,,,,,,,,,,,,90.8,91.6,,79.7,,,,,,
2022-05-03,2022-05-04 08:00,178695234,,63020821,64503837,,49350476,131589260,,,,,,30397587,,,,,,12876473,,,,,,3719987,,,,,,111927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88667,,,,,,214.9,,75.8,77.6,,59.3,2148.9,,757.9,775.7,,593.5,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,41.1,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.7,,,,,,,,,,,,,,,85,86.6,,68.9,,,,,,,,,,,,,,,81.9,83.3,,63.2,,,,,,,,,,,,,,,90.8,91.6,,79.8,,,,,,
2022-05-04,2022-05-05 08:00,178842696,,63026689,64506322,,49377106,131715383,,,,,,30418169,,,,,,12876478,,,,,,3720057,,,,,,112609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144112,,,,,,215.1,,75.8,77.6,,59.4,2150.7,,757.9,775.7,,593.8,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.7,,,,,,,,,,,,,,,85,86.6,,69,,,,,,,,,,,,,,,81.9,83.3,,63.2,,,,,,,,,,,,,,,90.8,91.6,,79.8,,,,,,
2022-05-05,2022-05-06 08:00,178950724,,63033533,64509547,,49398996,131808436,,,,,,30431970,,,,,,12876777,,,,,,3720200,,,,,,113341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102388,,,,,,215.2,,75.8,77.6,,59.4,2152,,758,775.8,,594.1,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.8,,,,,,,,,,,,,,,85,86.6,,69,,,,,,,,,,,,,,,81.9,83.3,,63.2,,,,,,,,,,,,,,,90.9,91.6,,79.8,,,,,,
2022-05-08,2022-05-09 08:00,179045454,,63039522,64512374,,49419716,131889783,,,,,,30444364,,,,,,12876789,,,,,,3720284,,,,,,114234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3729,,,,,,215.3,,75.8,77.6,,59.4,2153.2,,758.1,775.8,,594.3,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.8,,,,,,,,,,,,,,,85,86.6,,69,,,,,,,,,,,,,,,81.9,83.3,,63.3,,,,,,,,,,,,,,,90.9,91.6,,79.8,,,,,,
2022-05-09,2022-05-10 08:00,179085581,,63042307,64513729,,49429820,131923250,,,,,,30450569,,,,,,12876790,,,,,,3720305,,,,,,114667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33586,,,,,,215.4,,75.8,77.6,,59.4,2153.6,,758.1,775.8,,594.4,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.8,,,,,,,,,,,,,,,85,86.6,,69,,,,,,,,,,,,,,,81.9,83.3,,63.3,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-10,2022-05-11 08:00,179173659,,63047517,64516596,,49450402,131997868,,,,,,30463011,,,,,,12877166,,,,,,3720475,,,,,,115139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80281,,,,,,215.5,,75.8,77.6,,59.5,2154.7,,758.2,775.9,,594.7,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.9,,,,,,,,,,,,,,,85,86.6,,69.1,,,,,,,,,,,,,,,82,83.3,,63.3,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-11,2022-05-12 08:00,179256992,,63050979,64518208,,49465553,132071212,,,,,,30472451,,,,,,12877170,,,,,,3720559,,,,,,115600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80165,,,,,,215.6,,75.8,77.6,,59.5,2155.7,,758.2,775.9,,594.9,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.6,72.2,,30.9,,,,,,,,,,,,,,,85,86.6,,69.1,,,,,,,,,,,,,,,82,83.3,,63.3,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-12,2022-05-13 08:00,179344739,,63055033,64520248,,49483332,132148054,,,,,,30482619,,,,,,12877175,,,,,,3720695,,,,,,116196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83241,,,,,,215.7,,75.8,77.6,,59.5,2156.8,,758.3,775.9,,595.1,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.2,45.2,,,,,,,,,,,,,,,,,66.7,72.2,,30.9,,,,,,,,,,,,,,,85.1,86.6,,69.1,,,,,,,,,,,,,,,82,83.3,,63.3,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-15,2022-05-16 08:00,179419139,,63060079,64522585,,49499315,132211875,,,,,,30492425,,,,,,12877173,,,,,,3720732,,,,,,116934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594,,,,,,215.8,,75.8,77.6,,59.5,2157.6,,758.3,775.9,,595.3,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.3,45.2,,,,,,,,,,,,,,,,,66.7,72.2,,30.9,,,,,,,,,,,,,,,85.1,86.6,,69.1,,,,,,,,,,,,,,,82,83.3,,63.4,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-16,2022-05-17 08:00,179452758,,63062520,64523695,,49507363,132240688,,,,,,30496806,,,,,,12877196,,,,,,3720756,,,,,,117312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28642,,,,,,215.8,,75.8,77.6,,59.5,2158.1,,758.4,775.9,,595.4,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.3,45.2,,,,,,,,,,,,,,,,,66.7,72.2,,31,,,,,,,,,,,,,,,85.1,86.6,,69.1,,,,,,,,,,,,,,,82,83.3,,63.4,,,,,,,,,,,,,,,90.9,91.6,,79.9,,,,,,
2022-05-17,2022-05-18 08:00,179522990,,63066812,64526055,,49522354,132301787,,,,,,30504971,,,,,,12877578,,,,,,3720934,,,,,,117720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66360,,,,,,215.9,,75.8,77.6,,59.6,2158.9,,758.4,776,,595.5,,,,,,,,,19.5,22.1,,,,,,,,,,,,,,,,,41.3,45.2,,,,,,,,,,,,,,,,,66.7,72.2,,31,,,,,,,,,,,,,,,85.1,86.6,,69.2,,,,,,,,,,,,,,,82,83.3,,63.4,,,,,,,,,,,,,,,90.9,91.7,,80,,,,,,
2022-05-18,2022-05-19 08:00,179589536,,63069838,64527246,,49535066,132361537,,,,,,30511378,,,,,,12877582,,,,,,3720995,,,,,,118044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62474,,,,,,216,,75.8,77.6,,59.6,2159.7,,758.5,776,,595.7,,,,,,,,,19.6,22.1,,,,,,,,,,,,,,,,,41.3,45.2,,,,,,,,,,,,,,,,,66.7,72.2,,31,,,,,,,,,,,,,,,85.1,86.6,,69.2,,,,,,,,,,,,,,,82,83.3,,63.4,,,,,,,,,,,,,,,90.9,91.7,,80,,,,,,
2022-05-19,2022-05-20 08:00,179669929,,63074331,64529215,,49551387,132431210,,,,,,30521470,,,,,,12877585,,,,,,3721037,,,,,,118627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71588,,,,,,216.1,,75.9,77.6,,59.6,2160.7,,758.5,776,,595.9,,,,,,,,,19.6,22.2,,,,,,,,,,,,,,,,,41.3,45.3,,,,,,,,,,,,,,,,,66.7,72.3,,31,,,,,,,,,,,,,,,85.1,86.6,,69.2,,,,,,,,,,,,,,,82,83.3,,63.4,,,,,,,,,,,,,,,90.9,91.7,,80,,,,,,
2022-05-22,2022-05-23 08:00,179738239,,63079205,64531217,,49567334,132489666,,,,,,30530419,,,,,,12877606,,,,,,3721130,,,,,,119418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,,,,,,216.1,,75.9,77.6,,59.6,2161.5,,758.6,776,,596.1,,,,,,,,,19.6,22.2,,,,,,,,,,,,,,,,,41.3,45.3,,,,,,,,,,,,,,,,,66.7,72.3,,31.1,,,,,,,,,,,,,,,85.1,86.6,,69.2,,,,,,,,,,,,,,,82,83.3,,63.5,,,,,,,,,,,,,,,90.9,91.7,,80,,,,,,
2022-05-23,2022-05-24 08:00,179794944,,63084552,64536775,,49592882,132533975,,,,,,30541575,,,,,,12877610,,,,,,3722014,,,,,,119770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26722,,,,,,216.2,,75.9,77.6,,59.6,2162.2,,758.6,776.1,,596.4,,,,,,,,,19.6,22.2,,,,,,,,,,,,,,,,,41.3,45.3,,,,,,,,,,,,,,,,,66.7,72.3,,31.1,,,,,,,,,,,,,,,85.1,86.6,,69.2,,,,,,,,,,,,,,,82,83.3,,63.5,,,,,,,,,,,,,,,90.9,91.7,,80,,,,,,
2022-05-24,2022-05-25 08:00,179868172,,63090125,64540202,,49613602,132594398,,,,,,30553398,,,,,,12877997,,,,,,3722151,,,,,,120228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61318,,,,,,216.3,,75.9,77.6,,59.7,2163,,758.7,776.1,,596.6,,,,,,,,,19.6,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.1,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.5,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-05-26,2022-05-27 08:00,179931876,,63093670,64542190,,49627591,132650414,,,,,,30560540,,,,,,12878000,,,,,,3722210,,,,,,120712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,,,,,,216.4,,75.9,77.6,,59.7,2163.8,,758.7,776.2,,596.8,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-05-29,2022-05-30 08:00,179961747,,63096641,64543946,,49635902,132675195,,,,,,30564955,,,,,,12878003,,,,,,3722291,,,,,,121303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,,,,,,216.4,,75.9,77.6,,59.7,2164.2,,758.8,776.2,,596.9,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-05-30,2022-05-31 08:00,179988058,,63098835,64544960,,49642779,132697819,,,,,,30568249,,,,,,12878005,,,,,,3722310,,,,,,121675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22663,,,,,,216.4,,75.9,77.6,,59.7,2164.5,,758.8,776.2,,597,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-05-31,2022-06-01 08:00,180036481,,63101949,64546518,,49653534,132740474,,,,,,30573557,,,,,,12878010,,,,,,3722349,,,,,,122091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45603,,,,,,216.5,,75.9,77.6,,59.7,2165.1,,758.8,776.2,,597.1,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-06-01,2022-06-02 08:00,180085974,,63104546,64547798,,49663785,132784851,,,,,,30578348,,,,,,12878017,,,,,,3722403,,,,,,122355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46227,,,,,,216.6,,75.9,77.6,,59.7,2165.7,,758.9,776.2,,597.2,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.3,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-06-02,2022-06-03 08:00,180142868,,63107792,64549570,,49676557,132834841,,,,,,30584940,,,,,,12878023,,,,,,3722428,,,,,,122636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52547,,,,,,216.6,,75.9,77.6,,59.7,2166.3,,758.9,776.3,,597.4,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.2,,,,,,,,,,,,,,,85.1,86.6,,69.4,,,,,,,,,,,,,,,82,83.3,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-06-06,2022-06-07 08:00,180195183,,63111637,64551630,,49689655,132880432,,,,,,30591071,,,,,,12878031,,,,,,3722481,,,,,,123168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,,,,,,216.7,,75.9,77.6,,59.8,2167,,759,776.3,,597.6,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.4,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.3,,,,,,,,,,,,,,,85.1,86.6,,69.4,,,,,,,,,,,,,,,82,83.4,,63.6,,,,,,,,,,,,,,,90.9,91.7,,80.1,,,,,,
2022-06-07,2022-06-08 08:00,180230448,,63114193,64553003,,49698716,132911115,,,,,,30595018,,,,,,12878235,,,,,,3722513,,,,,,123567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30433,,,,,,216.7,,75.9,77.6,,59.8,2167.4,,759,776.3,,597.7,,,,,,,,,19.7,22.2,,,,,,,,,,,,,,,,,41.5,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.3,,,,,,,,,,,,,,,85.1,86.6,,69.4,,,,,,,,,,,,,,,82,83.4,,63.7,,,,,,,,,,,,,,,90.9,91.7,,80.2,,,,,,
2022-06-08,2022-06-09 08:00,180272365,,63116473,64554172,,49707678,132947780,,,,,,30599920,,,,,,12878234,,,,,,3722537,,,,,,123894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38430,,,,,,216.8,,75.9,77.6,,59.8,2167.9,,759,776.3,,597.8,,,,,,,,,19.7,22.3,,,,,,,,,,,,,,,,,41.5,45.3,,,,,,,,,,,,,,,,,66.8,72.3,,31.3,,,,,,,,,,,,,,,85.1,86.6,,69.4,,,,,,,,,,,,,,,82,83.4,,63.7,,,,,,,,,,,,,,,90.9,91.7,,80.2,,,,,,
